lat,lng,densityTier,keyword,categoryId,storeId
35.540999,129.349468,4,이마트24,1,2060998
37.423670,126.669912,2,세븐일레븐,4,2120643
37.823808,126.735271,1,떡/한과,6,262476
37.580638,127.041697,7,GS25,3,1906441
35.697554,128.471147,1,포잉,3,1244440
37.527074,127.129165,6,올리브영,4,1588169
37.669671,126.762941,7,치과병원,2,272912
37.421222,126.883504,5,배달의민족,6,677692
35.112594,126.894582,2,생맥주 전문,3,2688644
35.207318,128.581956,3,나이키,6,2680364
36.347120,127.385443,7,아웃백,1,1277637
35.164017,126.921962,4,치킨,3,1112424
37.375475,126.850713,2,국수/칼국수,1,301407
37.218698,126.837322,2,롯데VIC마켓,6,735941
37.369752,126.937599,6,피자,4,141359
37.112914,126.684290,2,서점,1,736864
35.407896,129.171161,4,홈플러스,5,892140
37.338518,127.094188,3,치과의원,1,463531
36.992876,127.438272,3,S-OIL,4,2649721
37.500333,127.036236,7,치킨,4,1991996
37.513495,126.908161,6,뷔페,3,1613966
35.580370,126.855485,3,나이키,4,2358596
35.825047,128.547868,5,한의원,4,1177191
36.354515,127.431559,5,피자,4,1252813
37.052621,127.048379,3,세븐일레븐,4,698395
37.203646,127.109781,5,서점,4,704650
35.956923,128.586124,2,횟집,1,1222362
37.657119,127.123916,3,에이블리,2,497140
35.135634,126.894239,4,정육점,5,1077614
37.542329,127.192763,4,버거,4,629702
37.483226,127.028533,7,이마트,2,1640073
35.189936,129.079753,6,구내식당,3,1337121
37.511088,127.008486,6,농협하나로마트,4,1781507
35.830089,128.549428,5,이마트24,2,1244697
35.837336,128.723826,3,슈퍼마켓,4,1034688
36.780879,127.000364,6,빵/도넛,4,2467210
37.489859,126.558203,6,S-OIL,4,2134097
37.549708,126.916979,7,서점,2,1987291
36.817768,127.142262,6,나이키,1,2547305
36.894647,126.640071,3,꽃집,1,2534415
35.323792,128.716636,1,파리바게뜨,5,857657
36.897715,126.209633,1,카페,4,2719920
36.018158,129.343271,3,구내식당,1,984029
35.204324,129.074425,6,이마트,4,1402987
36.802503,127.134687,5,HD현대오일뱅크,2,2567603
37.200778,127.053178,3,주유소,1,752106
37.512144,127.035596,7,카페,1,1535323
37.818182,127.346740,3,아웃백,6,227411
37.308377,126.874601,3,투썸플레이스,4,386032
35.957290,127.127920,2,치킨,2,2369856
35.224701,129.112818,2,폴바셋,3,1384227
35.572460,129.242875,3,GS25,2,2067775
35.030184,127.902792,2,약국,2,908381
37.652313,127.248199,4,농협하나로마트,3,482718
37.569105,127.007709,7,카페,3,1880020
35.187600,128.117388,6,기념품점,4,817473
35.438674,128.587386,2,빵/도넛,5,777725
37.543092,127.019148,5,카페,1,2704958
35.202666,129.103805,6,주유소,3,1361791
37.392107,126.643399,5,롯데VIC마켓,6,2144426
37.534224,126.974139,6,카페,4,1543365
34.798838,126.425923,6,이마트,2,2209711
37.494841,126.487435,5,치킨,4,2200750
37.572020,126.998026,7,이마트,1,1658128
37.534385,127.065560,7,편의점,2,1833324
36.333684,127.444110,3,파리바게뜨,1,1259299
37.879390,127.629826,1,SK에너지,4,84935
34.858175,128.425223,5,CU,1,844722
35.220178,128.862031,1,피자,4,807638
35.149822,126.921985,7,떡/한과,2,1071827
37.572292,126.895422,3,주유소,1,1503340
34.956905,127.523733,6,카페,5,2233837
37.550386,129.118718,3,이마트24,4,63166
37.400244,126.740887,5,김밥/만두/분식,2,2074607
35.098759,129.029113,7,무신사,1,1364826
38.202214,128.586180,5,배스킨라빈스,6,74250
36.079634,128.414715,2,치킨,4,1033605
38.070611,127.526108,2,구내식당,2,10753
35.224507,128.683923,6,아이스크림 할인점,5,783315
35.011763,126.775006,1,파리바게뜨,1,2269462
35.261923,129.020072,2,주유소,4,1388003
35.996296,127.141546,1,SK에너지,4,2312777
37.501780,127.109468,6,쿠팡,3,1886665
35.514865,126.676820,1,주유소,1,2303212
37.509211,126.734194,6,이마트,1,2112601
37.505443,127.109015,6,국수/칼국수,1,2001152
35.074474,128.064973,1,S-OIL,3,898852
36.098758,127.500203,4,이마트24,4,2519422
37.785257,127.454287,1,세븐일레븐,1,563146
34.782501,127.624324,1,정육점,4,2259746
33.477680,126.490991,6,파리바게뜨,3,2445772
37.741031,127.049284,7,세븐일레븐,4,515296
37.484415,126.985716,7,카페,2,1962567
37.523005,126.856191,6,서점,3,1920203
37.522754,127.027145,7,11번가,6,1826862
35.812705,127.126660,5,세븐일레븐,4,2380072
35.838498,127.134184,6,11번가,4,2339627
33.385854,126.876633,1,카페,4,2450662
37.462632,126.738615,2,HD현대오일뱅크,3,2179830
36.817212,128.618979,5,편의점,1,1055432
34.170269,126.649363,1,투썸플레이스,2,2207515
37.570831,126.704318,1,포잉,3,2136833
37.353895,126.928442,7,치과의원,1,684228
36.644859,127.482025,3,피자,6,2723616
35.485026,129.412335,1,롯데월드타워,1,2060510
36.971014,127.927959,6,횟집,1,2597644
37.493269,126.835859,2,GS칼텍스,2,1779556
37.578527,127.043186,7,서점,1,1900317
34.802595,126.396995,4,주유소,4,2231908
37.367590,126.729969,7,치킨,1,454470
36.995054,127.087919,4,주유소,1,203690
35.866271,128.586863,7,패밀리레스토랑,2,1140595
35.969732,126.734285,3,뷔페,4,2383527
35.840161,129.206887,7,올리브영,6,934414
37.448329,126.897289,5,주유소,4,1621410
37.560087,126.992213,7,배스킨라빈스,1,1532747
35.239537,128.903688,4,배스킨라빈스,2,772211
37.888969,127.058575,4,떡/한과,3,626121
34.756740,127.706764,3,스타벅스,2,2220565
37.492140,126.728987,7,스타벅스,2,2184238
37.262613,127.029155,7,SK에너지,2,679266
37.202278,127.055386,3,GS칼텍스,1,692479
36.063315,129.383548,3,카페,4,1024854
36.989991,127.599380,3,다이소,4,2614933
37.686899,126.760609,5,뷔페,2,687265
37.663148,127.011461,2,뷔페,1,1987709
35.173940,129.167314,5,한의원,4,1374517
37.502402,126.790316,6,GS25,3,339727
36.025086,129.351294,3,폴바셋,4,925840
36.339766,127.304100,2,중국집,2,1301907
37.596267,127.080304,6,GS25,1,1580219
36.028678,129.349726,3,카페,1,1027382
37.693802,126.783877,4,메가MGC커피,3,352636
37.745212,127.024183,1,포잉,4,2669842
37.432210,127.137623,7,피자,4,252888
37.532417,126.858037,7,기념품점,4,1939151
37.615614,126.919722,7,세븐일레븐,2,1715481
34.774257,127.653620,3,족발/보쌈,4,2257381
37.473149,126.935140,6,서점,1,1817952
37.514842,127.050919,7,올리브영,2,1544371
37.487972,126.915844,4,나이키,6,1890431
35.629056,129.357793,4,떡/한과,4,2061886
37.416815,126.671416,3,주유소,1,2156624
37.509361,127.109381,7,GS칼텍스,3,1688050
36.339828,127.367838,3,기념품점,6,1249920
37.526196,126.440202,1,떡/한과,3,2089679
35.099869,128.975096,3,정육점,4,2696191
37.241583,126.964561,2,백반/한정식,4,618376
37.478753,126.858860,5,폴바셋,4,149586
36.773839,126.412356,1,커피빈,2,2482443
37.447518,126.747179,2,치킨,1,2157771
36.884369,126.825902,2,배스킨라빈스,4,2454562
34.985365,127.585190,3,약국,1,2287025
37.018979,127.829225,2,파리바게뜨,1,2633141
37.209089,127.111399,5,중국집,1,756442
35.810915,128.731540,4,엔젤리너스,1,1016331
36.770158,127.067765,4,주유소,3,2496050
36.810028,126.581304,1,투썸플레이스,2,2486639
35.336147,129.033810,5,약국,2,923182
37.764785,128.878690,4,피자,1,64610
37.686265,127.046952,2,슈퍼마켓,2,1644883
36.805221,127.778950,1,GS25,4,2632758
37.292277,127.048743,5,치킨,3,467588
37.643613,126.778764,6,파리바게뜨,1,204687
37.453615,126.368987,2,엔젤리너스,3,2197458
36.783974,127.143256,2,뷔페,1,2531147
37.196216,127.099640,6,CU,3,730384
37.440989,129.167373,3,카페,2,99172
37.314296,126.825394,6,카페,4,178685
37.384489,127.949654,3,다이소,4,31141
37.384478,127.119130,6,치킨,2,454259
35.242096,128.587049,4,버거,1,764648
37.204206,127.090285,4,옥션,4,737579
37.480065,126.932313,7,배스킨라빈스,4,1820448
37.350453,127.952053,7,버거,4,32555
37.571855,126.993745,7,치킨,1,1506565
37.285151,127.030293,4,주유소,4,160375
37.505427,126.941280,5,횟집,1,1498905
38.062500,127.266947,1,정육점,1,595633
38.140832,128.242994,1,이마트,4,102851
36.024966,129.337197,4,롯데VIC마켓,4,1018592
36.321814,127.429752,4,SK에너지,4,1286385
35.203146,129.101891,6,올리브영,3,1346436
37.534870,126.955467,6,GS25,3,1575731
37.477723,126.891700,7,지그재그,3,1986387
37.517515,126.904753,7,올리브영,1,1786387
35.523123,129.326903,4,올리브영,1,2056676
35.851725,128.501560,4,카페,1,1137589
37.010827,126.539272,2,배달의민족,4,2514980
35.870702,127.126519,4,한의원,2,2394800
35.854833,128.553382,5,편의점,3,1213349
37.286872,127.635993,2,폴바셋,4,376394
37.459723,126.682224,7,스타벅스,1,2097267
37.505497,126.747969,5,꽃집,3,726163
36.099271,129.341231,2,버거,4,2686837
35.151128,129.070577,5,쿠팡,2,1430641
37.618483,126.831976,4,SK에너지,2,168092
37.593403,127.100982,6,카페,1,1499253
37.388148,126.948718,7,피자,4,333325
37.440214,126.456914,2,아이스크림 할인점,3,2714146
36.073545,129.406553,2,세븐일레븐,3,1027992
35.863207,128.575761,7,서점,4,1161645
37.266808,127.034176,7,국수/칼국수,4,543155
36.327565,127.404866,4,피자,1,1257506
37.635806,126.833079,5,카페,3,529476
35.144054,126.873392,3,정육점,6,1104171
36.767607,127.136732,2,파스쿠찌,4,2523766
36.995595,127.106534,6,카페,1,412141
35.821530,128.738617,4,버거,1,997877
37.141532,128.179438,1,세븐일레븐,1,2650001
37.378553,126.658780,5,CU,4,2081914
37.806733,127.087771,1,중국집,1,112291
36.809793,127.140862,5,카페,1,2453872
37.693632,127.902502,2,카페,2,13631
37.402138,126.921952,7,무신사,1,474147
35.229138,129.082314,7,배스킨라빈스,2,1400640
36.856561,127.508223,1,한의원,2,2601551
35.229449,128.819355,1,서점,3,900256
35.225254,128.886039,6,카페,1,784612
34.312014,126.752943,4,HD현대오일뱅크,3,2228219
35.227911,128.590597,2,약국,2,848942
37.521602,126.795789,4,치킨,4,490066
35.201184,129.002174,3,롯데VIC마켓,4,1456340
35.123311,129.112193,3,중국집,1,1352081
36.786523,127.128436,4,주유소,6,2552565
37.596635,126.956227,2,파리바게뜨,2,1691925
37.505661,127.024749,7,정육점,1,1684760
35.100059,129.030811,7,꽃집,1,1350981
36.654326,127.491039,4,치킨,6,2595446
37.062142,127.025760,1,생맥주 전문,1,494162
35.095382,128.924157,5,옥션,2,1470147
36.990471,127.086495,7,편의점,4,630384
35.809631,127.128958,3,횟집,4,2311447
36.121674,128.104287,2,컬리,4,965874
37.474725,126.705364,6,폴바셋,3,2155343
36.975479,128.362469,2,중국집,4,2632053
37.658708,127.248125,2,GS25,3,469353
37.624939,127.085809,6,카페,6,2700938
37.550180,127.016666,4,정육점,3,1943542
34.748013,127.742435,2,치킨,3,2229125
35.198411,127.520759,1,컬리,3,2278368
37.457123,126.671774,6,카페,3,2127525
37.874254,127.737938,5,이디야커피,1,38176
36.284351,126.907583,5,컬리,4,2453468
37.511649,126.732014,6,구내식당,5,2148188
37.136551,126.905444,1,구내식당,3,714816
35.157833,129.163353,6,쿠팡,2,1434295
37.566355,127.031372,6,파스쿠찌,1,1754465
34.989781,128.679944,1,경양식,4,2682775
37.569381,126.999962,7,S-OIL,4,1923646
37.522551,126.628721,4,주유소,1,2108873
37.145900,128.987131,2,생맥주 전문,1,49510
35.948013,128.578683,2,카페,1,1226887
37.313973,126.837967,7,구내식당,3,133065
37.474544,127.125514,7,배스킨라빈스,3,1747786
37.618664,127.018605,5,치과의원,4,1544286
36.356017,129.383669,2,치과의원,1,996797
37.818331,127.160762,1,배스킨라빈스,3,372560
37.498537,126.884805,6,치킨,2,1633178
37.522369,126.793944,3,농협하나로마트,3,397804
37.451239,126.703589,7,커피빈,4,2098864
37.489773,126.674155,2,피자,1,2124987
36.622793,127.439817,5,이마트24,1,2601198
37.505490,126.968483,4,구내식당,3,1855976
37.303031,127.007431,6,이디야커피,1,301236
35.168764,129.184646,7,올리브영,3,1369070
36.303067,127.565143,5,G마켓,1,2573078
36.696666,127.420138,1,치킨,1,2619445
37.631244,127.025880,7,포잉,6,1592894
36.482154,127.713855,4,버거,3,2629227
36.921288,127.548395,1,컬리,2,2604582
37.564367,126.669216,2,주유소,4,2161198
35.869780,129.218087,3,치킨,1,985117
35.821557,127.145235,6,S-OIL,1,2337275
34.994386,127.494565,2,SSG.COM,4,2295920
36.615585,127.282740,2,편의점,5,2009209
37.475600,126.922034,4,G마켓,3,1566725
37.361219,126.961690,3,치킨,1,155833
35.223382,128.673429,2,아이스크림 할인점,1,824256
37.558078,126.944478,5,경양식,1,1998546
37.647441,127.125511,6,서점,3,565214
37.573002,126.976255,6,횟집,3,1835891
34.958859,127.516022,4,주유소,2,2295052
37.535571,127.005710,4,S-OIL,3,1638780
36.351851,127.381620,7,트레이더스,2,1322511
35.199644,129.073956,6,롯데몰,4,1440260
37.604652,126.917800,6,패밀리레스토랑,3,1944787
35.814575,128.542652,4,GS25,4,1237731
37.538274,126.733887,6,주유소,1,2125071
35.521198,127.725594,2,세븐일레븐,2,826664
35.972352,128.933208,3,스타벅스,4,1016268
35.085161,128.086589,5,세븐일레븐,4,883415
37.603807,126.923041,6,버거,3,1957488
37.462576,126.908249,3,김밥/만두/분식,1,1775765
37.500459,126.925604,5,치킨,6,1582740
37.689920,127.891033,4,농협하나로마트,6,3926
33.491971,126.433987,4,피자,2,2719812
35.483916,129.422808,3,국수/칼국수,4,2059655
36.310465,127.568380,2,주유소,3,2652421
37.542594,126.952045,7,카페,3,1802523
36.809576,128.621401,5,치킨,4,1051725
35.231465,128.853319,3,홈플러스,4,2682762
37.259210,127.028934,7,주유소,1,557424
35.185838,126.826830,5,치킨,6,1103795
36.344069,127.418824,3,카페,1,1286559
37.346047,127.108890,7,S-OIL,1,636231
37.544847,126.973450,6,스타필드,4,1985992
36.617750,127.505344,5,땡겨요,2,2572537
37.115523,126.913840,3,떡/한과,1,713468
35.123020,126.897974,4,주유소,1,1103360
35.601560,129.372145,3,백반/한정식,4,2054327
37.147417,128.209246,7,피자,1,2587054
35.268330,128.893564,1,파리바게뜨,3,803592
36.984604,129.393967,1,카페,3,1021103
37.253989,127.347243,2,SK에너지,4,687003
37.521827,126.671245,5,슈퍼마켓,2,2097235
35.101736,129.021274,6,배스킨라빈스,1,1384268
37.566536,127.043765,4,메가MGC커피,3,1949895
35.309056,129.009920,5,횟집,4,912393
35.084249,127.757116,1,정육점,3,812593
37.335524,126.841657,3,치킨,3,659935
36.788817,126.478836,1,CU,1,2497625
37.473194,126.621187,3,포잉,1,2120373
37.642727,127.026805,7,카페,6,1758682
35.151315,129.064681,5,11번가,1,1440769
37.493159,127.123852,5,CU,2,2702201
37.406662,126.963567,6,정육점,4,143833
37.200492,127.121516,2,주유소,3,743327
35.834549,128.618056,5,투썸플레이스,1,1218891
35.857104,128.553781,5,세븐일레븐,1,1245411
37.442465,126.699405,5,피자,4,2111399
35.152902,128.553973,2,스타필드,3,919535
37.887570,127.725961,2,스타필드,2,93964
37.326093,127.940831,3,카페,5,77220
37.479020,126.872322,4,CU,2,109510
37.493672,127.042558,7,기념품점,4,2701426
35.216871,126.903377,1,백반/한정식,4,1084409
37.479991,126.976369,7,약국,1,1657220
35.155719,126.914346,7,요양병원,4,1100299
37.558864,126.941743,7,카페,4,1641972
36.813195,128.623892,5,파리바게뜨,1,957621
35.958556,128.935443,4,SK에너지,2,953809
34.714731,128.043401,2,버거,1,862126
37.547779,126.861671,5,한의원,6,1707659
37.474208,126.704011,2,버거,4,2141614
37.876069,127.747137,3,커피빈,2,97433
37.447827,126.732444,3,투썸플레이스,3,2194293
35.242223,128.511749,2,GS25,3,779581
36.558998,128.757742,2,투썸플레이스,1,983934
37.270478,127.216614,2,주유소,1,590822
37.682554,127.377670,1,약국,2,258357
37.488267,126.885281,5,치킨,4,1665151
36.088790,128.365656,2,서점,3,981359
37.504287,126.759918,6,파리바게뜨,2,203475
36.129913,127.759468,1,롯데마트,3,2585466
37.833661,127.070817,3,SK에너지,4,164993
37.210165,127.089079,6,배스킨라빈스,4,740863
35.157400,128.987608,6,떡/한과,3,1401828
37.750126,127.082012,2,치킨,4,2679243
37.735295,127.420895,3,카페,4,441458
35.166100,126.791051,1,주유소,2,1087053
37.557029,126.923768,7,폴바셋,3,1599439
36.846513,127.525577,1,카페,2,2636402
37.641637,126.790710,5,빵/도넛,5,458045
35.279110,128.406192,3,꽃집,3,763609
34.946360,127.485963,5,정육점,6,2291747
37.480200,126.797444,4,치킨,1,218664
35.611679,126.672566,1,주유소,1,2357662
37.540834,127.098883,6,메가MGC커피,1,1897542
37.554608,126.909796,7,치과의원,4,1923974
37.561559,126.976559,7,치킨,2,1884759
37.491728,126.758045,7,카페,5,387015
37.894439,127.553444,1,요기요,3,623186
35.155639,129.123252,6,엔젤리너스,5,1404128
37.513712,126.921468,5,주유소,1,1501812
37.003406,127.172327,4,요양병원,3,513330
37.508791,127.056280,7,올리브영,2,1936263
37.486690,127.116756,7,농협하나로마트,3,1923236
37.438246,127.154635,6,SK에너지,1,150108
37.998113,127.364811,1,김밥/만두/분식,6,311407
37.515496,126.917924,5,카페,3,1664975
37.299049,126.857642,5,커피빈,4,489600
37.265668,126.905925,1,피자,1,744512
37.889425,127.752288,3,에이블리,2,49711
37.520757,127.049225,7,피자,2,1948676
35.220016,128.661728,1,땡겨요,3,2682865
33.481966,126.482668,6,올리브영,2,2414353
37.539252,127.088990,6,치킨,6,1935546
36.510329,129.449466,1,세븐일레븐,1,924439
35.173447,126.923798,5,치킨,5,1100136
37.330997,126.795618,6,메가MGC커피,1,644635
37.690943,126.361789,1,치킨,1,2127415
37.579278,126.904996,4,이마트24,3,1960622
37.516311,126.809614,4,에이블리,2,239449
35.209343,129.085899,6,올리브영,4,1334907
35.950962,128.582743,2,엔젤리너스,4,1246021
35.531396,129.321605,6,투썸플레이스,6,2023977
35.213800,129.078617,6,배달의민족,3,1363248
35.258612,128.625366,5,김밥/만두/분식,1,2682154
34.907863,126.430237,2,주유소,2,2297654
37.874750,127.748375,5,카페,3,33875
37.309623,126.999098,4,치킨,3,630450
37.890073,127.057678,3,떡/한과,1,410205
37.425989,127.096036,2,정육점,1,2663671
35.813470,127.122747,5,메가MGC커피,3,2343841
37.664877,127.120207,5,G마켓,1,565654
37.559246,127.043907,6,횟집,2,1853332
36.351713,126.597834,4,횟집,2,2534916
37.665159,126.762098,7,파리바게뜨,4,326145
37.614815,127.020576,5,한방병원,1,1594485
37.658708,126.835077,5,AK몰,4,589743
36.332088,127.428511,6,아웃백,1,1257113
35.187777,129.092525,5,치킨,2,1341915
37.535052,126.718604,5,뷔페,4,2130481
37.510909,127.627903,1,트레이더스,4,570100
35.343196,128.849708,1,다이소,3,822238
34.960029,127.565021,2,GS칼텍스,4,2214503
36.340067,127.396452,7,치킨,2,1255232
37.768035,126.774328,5,정육점,2,370992
36.064478,128.346565,3,족발/보쌈,2,970901
37.309421,126.905094,2,에이블리,1,573004
35.142352,129.067953,5,CU,4,1339145
37.215418,127.363120,1,버거,3,362390
35.226202,128.682279,7,한의원,5,854721
37.706101,126.759096,5,배스킨라빈스,3,2666524
35.859472,128.606770,6,떡/한과,1,1162745
37.502256,126.722998,6,뷔페,3,2158563
35.227755,128.811093,1,세븐일레븐,1,816597
36.309634,127.335848,1,카페,6,1274534
37.527070,127.145727,6,약국,1,1761653
37.456440,127.084212,1,주유소,6,1807888
37.632572,127.023677,7,경양식,1,1561103
37.391533,126.929855,5,롯데마트,5,302124
37.451271,127.156098,6,치킨,2,403761
37.553756,127.184294,4,요기요,4,115272
37.449375,129.165178,2,세븐일레븐,2,2198
35.836612,128.619655,5,뷔페,1,1242315
37.461569,126.703044,4,카페,4,2194946
36.439111,127.421773,2,배달의민족,2,1291715
35.422620,127.411260,1,구내식당,2,2366171
37.336904,127.935534,5,스타필드,1,25638
35.166263,126.892704,4,피자,4,1093394
37.174981,128.983459,2,주유소,2,47540
37.525012,126.917620,6,롯데홈쇼핑,6,1843994
34.943991,127.513485,6,다이소,5,2296820
37.604010,127.024178,5,서점,2,1655042
36.983620,126.924718,4,피자,3,2670053
37.627082,126.883466,1,아웃백,1,399077
36.925806,127.032601,3,롯데몰,4,2549696
36.618266,127.478081,3,홈플러스,3,2647476
37.169117,128.988712,4,커피빈,4,87575
36.207959,127.084911,3,엔젤리너스,1,2489690
37.381857,127.981327,1,투썸플레이스,1,77917
38.094965,127.074515,2,SK에너지,4,531932
36.859914,127.181413,1,횟집,4,2460293
37.636646,126.647768,1,치킨,1,678303
36.805645,127.151973,5,이디야커피,5,2471939
37.498798,127.037358,7,이디야커피,1,1970807
37.517421,127.019153,7,이마트24,1,1797511
37.304811,126.902402,2,올리브영,2,189078
35.854932,128.634490,6,SK에너지,2,1158081
34.971610,128.327014,3,요양병원,2,874757
36.822892,128.620007,3,카페,6,1033543
37.482044,126.918615,6,에이블리,2,1501215
37.506398,127.029316,7,버거,1,1577566
35.085053,127.709074,1,주유소,3,2208332
37.301621,127.082814,2,버거,1,724995
37.448149,126.895076,4,정육점,3,339513
37.498356,126.690183,1,GS25,2,2115952
36.434804,127.387628,5,배스킨라빈스,6,1296322
35.234009,128.499770,4,치킨,1,760225
37.721704,127.045118,3,카페,4,653546
35.192441,129.128594,4,이마트,4,1334493
35.985541,129.362461,1,메가MGC커피,6,981157
35.812931,128.547713,3,약국,3,1222054
37.535830,126.727652,6,치킨,4,2175452
37.724739,126.746086,4,롯데마트,4,380126
37.587600,127.018698,7,백반/한정식,4,1877554
36.080216,129.388206,3,던킨도너츠,4,959626
37.061136,127.066834,3,버거,3,693263
35.938177,128.566713,6,피자,1,1206326
37.520065,127.158117,2,메가MGC커피,3,719993
34.798549,126.431932,6,파리바게뜨,4,2284633
37.560635,126.981666,7,주유소,1,1500250
37.559446,126.981139,7,폴바셋,6,1686082
37.640355,127.027179,7,김밥/만두/분식,3,2699413
37.671362,127.529438,1,GS칼텍스,4,349982
36.527241,127.367606,2,서점,1,2014728
37.497941,126.788439,7,땡겨요,1,141264
37.547399,129.109114,3,S-OIL,2,41608
37.576608,126.976080,6,파스쿠찌,3,1967783
37.541696,127.063136,7,이마트,1,1942732
35.558243,126.860035,2,버거,4,2381422
37.513725,127.031206,7,쿠팡,5,1837169
37.511770,126.926887,5,한의원,3,1842321
33.451173,126.321083,1,GS25,5,2443104
37.400969,126.722478,6,아이스크림 할인점,4,2115734
37.126854,127.070334,3,이디야커피,3,507208
35.152673,126.919904,7,치킨,6,1114740
35.811443,127.122825,6,버거,4,2374364
36.777263,127.091473,2,배스킨라빈스,1,2538311
35.540851,129.340831,7,편의점,3,2049803
37.492471,126.777525,7,커피빈,2,349380
36.639863,127.463884,5,치킨,3,2644168
36.123664,128.336368,5,피자,2,926586
37.400717,126.886809,1,치킨,2,586537
37.723376,126.740272,4,이디야커피,6,2666228
35.867595,128.581077,7,이마트,3,1188927
37.485503,127.105241,4,뷔페,3,2699873
35.542936,128.485400,1,옥션,2,906719
37.281015,126.999445,5,버거,2,2666468
37.530417,127.000202,6,뷔페,5,1607711
36.338641,127.413646,4,G마켓,2,1313170
37.270499,127.016671,5,횟집,2,168827
37.481855,127.044075,7,횟집,3,1963451
37.486241,126.744698,5,뷔페,1,2117492
37.428744,126.792888,2,G마켓,1,121623
37.106678,127.754738,1,투썸플레이스,6,2602829
37.601772,126.892747,4,김밥/만두/분식,3,484067
35.787598,127.121253,3,치킨,4,2389953
36.552447,128.732021,2,파스쿠찌,2,994670
37.650380,127.077347,6,커피빈,2,1745963
33.246103,126.334046,2,배스킨라빈스,4,2439046
37.217325,127.042648,7,스타필드,1,748686
37.510163,126.943235,6,횟집,4,1543536
37.289327,127.045752,5,한의원,2,704287
37.605015,127.038006,7,SK에너지,1,1719709
35.855287,128.556853,5,파리바게뜨,1,1238751
35.871501,128.692215,4,11번가,5,1205328
35.173527,126.809069,5,치킨,4,1133692
37.259969,127.030240,7,SK에너지,1,186264
37.383093,128.666883,3,아웃백,1,46901
34.800154,126.389211,4,S-OIL,2,2209485
37.438170,126.662911,3,정육점,3,2169992
35.540949,128.498937,2,아웃백,2,911261
36.354316,127.413582,3,치킨,4,1261609
37.559131,126.909153,7,정육점,1,1480546
35.261138,128.638919,5,올리브영,3,798614
35.900932,128.604342,5,꽃집,4,1236661
37.211195,127.097610,7,횟집,2,730173
37.450646,126.787727,3,버거,4,601921
37.571512,126.990611,7,커피빈,2,1753683
36.649658,127.459531,5,족발/보쌈,1,2638144
37.362854,126.728587,3,이마트24,1,494108
36.775127,126.995602,2,투썸플레이스,3,2514444
37.519374,127.114272,7,약국,4,1623468
37.309458,126.847787,6,투썸플레이스,2,664290
35.839165,127.111029,4,쿠팡,2,2377027
36.315115,127.385937,4,GS25,1,1297233
36.296036,127.386340,2,횟집,3,1290465
36.967865,127.933464,6,나이키,1,2654758
35.165808,129.043515,3,스타필드,3,1342313
37.443810,127.152389,6,무신사,1,142964
37.521566,127.114405,5,다이소,1,1742143
36.307204,127.365179,3,버거,3,1309859
37.270354,127.055068,6,정육점,2,485861
34.806230,126.423606,4,던킨도너츠,6,2272545
37.769015,128.390481,1,폴바셋,6,49151
34.891365,128.627868,4,뷔페,6,853262
37.568618,126.988585,7,투썸플레이스,1,1615893
37.755494,126.778363,5,SK에너지,4,361489
34.804846,126.421950,4,주유소,4,2262943
37.639339,126.674237,6,GS25,4,479819
35.660662,126.665487,1,롯데마트,3,2362256
37.532187,126.968973,6,GS25,4,1608103
36.352259,127.401903,5,파스쿠찌,3,1313834
37.595079,127.031235,5,배스킨라빈스,4,1487675
36.492812,127.248688,3,구내식당,4,2015622
37.447466,126.899686,5,피자,1,1558873
37.151057,128.218030,3,던킨도너츠,1,2582515
37.521144,127.039749,7,치킨,2,1501133
37.483527,126.812078,5,이마트,2,473791
37.533438,126.995102,6,편의점,3,1984332
35.105946,129.022841,6,주유소,2,1442921
37.580772,126.914435,5,투썸플레이스,1,1979021
37.306945,127.406186,2,이디야커피,6,190855
35.797566,128.549548,1,주유소,2,1187696
35.952714,127.155242,1,커피빈,1,2717650
37.373472,126.953697,5,아이스크림 할인점,4,541018
35.117155,128.486259,2,버거,4,880648
34.761871,127.666775,6,GS25,4,2255731
36.288576,129.018959,1,뷔페,3,1055140
37.751933,128.895184,6,치킨,2,73815
33.510868,126.516805,4,룰루레몬,1,2408596
37.465429,127.141074,6,구내식당,4,153731
37.684383,127.884796,2,아웃백,2,2661225
37.701432,127.321720,1,AK몰,3,669807
35.862344,127.117597,4,뷔페,4,2306849
36.075281,126.693913,5,주유소,2,2490009
37.015937,127.495005,2,이마트,1,2597147
38.220133,128.368769,1,트레이더스,2,11189
37.399079,126.923702,7,치킨,2,533258
35.163185,129.117705,5,투썸플레이스,1,1398194
37.466880,126.684229,7,치킨,1,2110688
35.642851,129.357920,3,빵/도넛,4,2029917
37.272941,126.969810,4,SK에너지,3,544756
37.563256,126.933006,7,이디야커피,1,1808288
35.559402,129.118284,3,주유소,3,2048538
35.109653,129.011768,3,배스킨라빈스,4,1447652
37.265413,127.026458,6,생맥주 전문,1,170753
35.178626,126.871530,4,뷔페,1,1083755
37.485079,126.781103,7,S-OIL,4,489324
35.801637,129.506155,2,세븐일레븐,1,931438
35.429907,129.282773,1,11번가,1,2025224
35.155819,129.127845,6,무신사,3,1420990
35.914514,128.287071,4,카페,3,987202
36.929242,127.038307,3,주유소,6,2497903
37.260453,127.164113,1,쿠팡이츠,4,379932
36.987100,127.925525,5,엔젤리너스,5,2641579
37.694591,126.701287,1,투썸플레이스,6,495497
